"Intent","Strategy","Method","Time Created","Sources","Labels","Destinations","Sensors","Priority"
"Delivery & Attack","Vulnerable Software Exploitation","Internet Explorer","Fri, Sep 29 2017 12:27AM UTC","183.60.106.54;192.168.245.14"," ","5.189.171.71;192.168.245.14","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Exploit Kit","EK Payload Delivered","Fri, Sep 29 2017 12:27AM UTC","192.168.127.81;107.148.185.217"," ","192.168.127.81;5.189.171.71","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Adware","Fri, Sep 29 2017 12:27AM UTC","192.168.156.98"," ","69.6.223.30","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:27AM UTC","192.168.156.98"," ","69.6.223.30","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Adware","Fri, Sep 29 2017 12:27AM UTC","192.168.146.73"," ","69.6.223.30","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:27AM UTC","192.168.146.73"," ","69.6.223.30","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Exploitation & Installation","Suspicious Behaviour","Public IP lookup after download","Fri, Sep 29 2017 12:22AM UTC","192.168.212.136"," ","162.125.66.6;180.149.136.219","cd2818d3-4a04-49f2-a121-69149747fe2a","low"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:21AM UTC","95.131.121.199;88.85.75.120"," ","192.168.7.211","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Malware Infection","Phishing","Fri, Sep 29 2017 12:21AM UTC","114.215.121.148"," ","192.168.67.177","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:21AM UTC","5.45.119.88;185.29.133.33"," ","192.168.244.111","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:21AM UTC","185.29.133.224;88.85.75.120"," ","192.168.28.205","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:21AM UTC","192.168.105.118"," ","54.225.65.109","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:21AM UTC","192.168.105.118"," ","54.225.65.109","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:21AM UTC","192.168.105.118;185.29.134.232"," ","192.168.105.118;54.225.65.109","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:20AM UTC","95.101.246.107;88.85.84.122"," ","192.168.118.84","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Vulnerable Software Exploitation","JavaScript Shellcode","Fri, Sep 29 2017 12:20AM UTC","5.135.97.203;107.149.41.111"," ","192.168.148.154","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Suspicious Behavior","Executable Download from Dynamic DNS Host","Fri, Sep 29 2017 12:20AM UTC","192.168.148.154;107.149.41.111"," ","148.251.0.175;192.168.148.154","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:20AM UTC","95.101.246.107;186.202.153.153"," ","192.168.30.47","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:20AM UTC","178.62.242.179;185.29.134.87"," ","192.168.201.92","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Vulnerable Software Exploitation","DNS Change","Fri, Sep 29 2017 12:20AM UTC","64.62.174.21"," ","192.168.83.34","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:19AM UTC","178.62.242.179;185.29.134.87"," ","192.168.53.203","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:19AM UTC","81.31.153.92;88.85.80.183"," ","192.168.79.159","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Vulnerable Software Exploitation","DNS Change","Fri, Sep 29 2017 12:19AM UTC","5.9.104.140"," ","192.168.85.149","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:19AM UTC","212.93.36.137;192.168.139.167"," ","192.168.139.167;95.100.248.168","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:19AM UTC","192.168.139.167"," ","95.100.248.168","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:19AM UTC","192.168.139.167"," ","95.100.248.168","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:19AM UTC","62.201.164.113;88.85.80.183"," ","192.168.126.124","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:18AM UTC","95.131.121.198;192.168.79.217"," ","192.168.79.217;54.225.193.247","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:18AM UTC","192.168.79.217"," ","54.225.193.247","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:18AM UTC","192.168.79.217"," ","54.225.193.247","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Botnet Infection","Botnet detected by Umbrella","Fri, Sep 29 2017 12:18AM UTC","192.168.5.30"," "," ","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:18AM UTC","192.168.180.47"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:18AM UTC","192.168.180.47"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:18AM UTC","95.101.246.107;88.85.84.122"," ","192.168.221.64","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:18AM UTC","221.232.247.2;185.29.133.52"," ","192.168.138.195","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Vulnerable Software Exploitation","DNS Change","Fri, Sep 29 2017 12:16AM UTC","192.254.65.102"," ","192.168.96.153","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Malware Infection","Phishing","Fri, Sep 29 2017 12:15AM UTC","199.34.228.54"," ","192.168.49.80","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:15AM UTC","185.29.133.33;199.34.228.54"," ","192.168.49.80","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:15AM UTC","62.201.164.113;88.85.80.183"," ","192.168.206.178","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:15AM UTC","104.108.55.25;88.85.80.183"," ","192.168.206.178","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Malicious SSL Certificate","Fri, Sep 29 2017 12:15AM UTC","69.65.17.35"," ","192.168.237.72","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:15AM UTC","153.99.182.12"," ","192.168.111.12","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.144.129","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.142.235","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.9.200","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Vulnerable Software Exploitation","Privilege Escalation","Fri, Sep 29 2017 12:14AM UTC","195.50.2.215;88.85.84.122"," ","192.168.1.161","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"System Compromise","Malware Infection","Webshell","Fri, Sep 29 2017 12:14AM UTC","94.23.48.119"," ","192.168.188.188","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:14AM UTC","94.23.48.119;185.29.133.52"," ","192.168.188.188","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Vulnerable Software Exploitation","JavaScript Shellcode","Fri, Sep 29 2017 12:14AM UTC","69.16.175.10;94.23.48.119"," ","192.168.188.188","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.225.116","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.108.237","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:14AM UTC","192.168.63.133"," ","107.21.206.219","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:14AM UTC","192.168.63.133"," ","107.21.206.219","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:14AM UTC","185.29.133.34;192.168.63.133"," ","107.21.206.219;192.168.63.133","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.63.133","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.183.1","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.220.14","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.233.14","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.16.85","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.212.108","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.117.205","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.176.222","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.27.129","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.38.28","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.14.187","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.121.248","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.131.161","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.96.243","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.80.134","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.161.111","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.193.220","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:14AM UTC","153.99.182.12"," ","192.168.151.120","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Environmental Awareness","Anonymous Channel","Tor Onion Proxy","Fri, Sep 29 2017 12:13AM UTC","192.168.121.248"," ","213.133.98.98","cd2818d3-4a04-49f2-a121-69149747fe2a","low"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.191.154","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.185.150","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.170.163","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:13AM UTC","185.29.133.208;192.168.96.243"," ","192.168.96.243;23.23.99.171","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.46.65","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:13AM UTC","192.168.96.243"," ","23.23.99.171","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:13AM UTC","192.168.96.243"," ","23.23.99.171","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:13AM UTC","192.168.96.243"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:13AM UTC","192.168.96.243"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.254.118","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.96.205","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.223.45","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.49.172","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.60.25","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.18.200","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:13AM UTC","205.185.208.47;144.76.114.93"," ","192.168.43.37","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.215.100","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.78.61","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"System Compromise","Malware Infection","Spyware","Fri, Sep 29 2017 12:13AM UTC","192.168.78.61"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"System Compromise","C&C Communication","Malware Beaconing to C&C","Fri, Sep 29 2017 12:13AM UTC","192.168.78.61"," ","95.100.248.88","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.87.96","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Vulnerable Software Exploitation","DNS Change","Fri, Sep 29 2017 12:13AM UTC","192.254.65.102"," ","192.168.78.61","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.157.35","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.15.247","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.189.86","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Suspicious Download","Suspicious Java Download","Fri, Sep 29 2017 12:13AM UTC","37.9.248.135;185.29.133.199"," ","192.168.228.41","cd2818d3-4a04-49f2-a121-69149747fe2a","high"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.228.41","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Malware Infection","Phishing","Fri, Sep 29 2017 12:13AM UTC","37.9.248.135"," ","192.168.228.41","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.134.121","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Fri, Sep 29 2017 12:13AM UTC","153.99.182.12"," ","192.168.43.37","cd2818d3-4a04-49f2-a121-69149747fe2a","medium"
